univ_id,univ_name,major_name,year,priority,real_apply,score,지원 결과,최초합격 커트라인,최종 커트라인,이월 전 정원,수시 이월 정원,실제 지원자 수,추가 합격자 수
2,연세대학교,간호학과(인문),2020,0.0,True,731.0,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,738.9583332999998,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,731.2333332999998,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,737.125,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,710.625,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,712.0583333,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,715.475,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,717.575,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,1.0,True,732.2166667,추가합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,719.3166667,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,691.3916667000002,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,709.2833333,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,670.3083333,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,739.3333332999998,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,724.5666667,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,735.875,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,745.3,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,718.15,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,748.1166667,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,2.0,True,728.0666667,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,723.7333332999998,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,720.4666667,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,735.3916667000002,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,737.6083332999998,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,734.2916667000002,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,607.7833333,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,691.4166667000002,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,728.8166667,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,734.9583332999998,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,678.4583332999998,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,709.6666667000002,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,731.0,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,732.0583333,추가합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,728.4083333,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,724.0916667,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,717.4166667000002,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,727.4166667000002,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,725.9416667,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,717.3166667,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,722.3166667,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,731.0833332999998,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,735.025,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,616.975,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,718.7166667,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,747.0583333,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,731.8083333,추가합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,597.4333333,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,696.425,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,729.0833332999998,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,729.7833333,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,734.3333332999998,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,696.1833333,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,739.275,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,737.5416667000002,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,True,679.2666667000002,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,722.125,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,717.7666667000002,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,True,739.4583332999998,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,734.5666667,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,735.025,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,728.975,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,727.6833333,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,739.7833333,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,True,734.125,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,722.0416667000002,불합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(인문),2020,0.0,False,755.4,최초합격,732.54,731.71,20.0,1.0,57.0,1.0
2,연세대학교,간호학과(자연),2020,0.0,False,693.1444444,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,True,682.2555556,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,686.6666667000002,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,686.7333332999998,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,685.9444444000002,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,409.1833333,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,675.2944444,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,685.7722222,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,682.0944444,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,694.4055556,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,685.2777778,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,689.0388889,추가합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,True,709.8444444,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,696.2,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,689.1388889,추가합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,2.0,True,682.8444444,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,676.8722222,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,True,687.3,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,692.1388889,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,True,691.9555556,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,2.0,True,691.7555556,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,690.3666667,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,687.4722222,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,688.6277778,추가합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,690.7611111,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,True,699.5722222,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,689.1333333,추가합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,679.4722222,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,672.65,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,2.0,True,688.7,추가합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,672.2277778,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,684.4055556,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,685.6888888999998,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,683.4777778,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,1.0,True,683.9777778,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,698.0611111000002,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,696.2555556,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,699.4777778,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,True,689.5888888999998,추가합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,698.0277778,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,688.8888889,추가합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,684.5333333,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,690.0555555999998,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,670.3555556,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,683.6055556,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,683.8388888999998,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,683.0277778,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,True,688.7,추가합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,683.2722222,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,680.7,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,686.9166667000002,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,684.5944444,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,691.2444444,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,681.6055556,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,680.6555556,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,680.7388889,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,685.8388888999998,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,1.0,True,690.1555556,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,673.2277778,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,688.9277778,추가합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,691.0388889,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,685.2055556,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,687.2888889,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,677.4722222,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,704.1833333,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,535.9166667,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,681.9166667000002,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,689.7166667,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,True,683.9611111,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,691.8444444,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,696.2444444,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,695.7055556,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,675.4944444,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,702.1555556,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,691.9555556,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,684.8111111000002,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,686.15,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,686.7,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,686.9388888999998,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,True,685.5166667000002,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,697.5888888999998,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,True,683.4055556,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,685.6333333,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,680.2166667,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,667.3,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,693.8888889,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,2.0,True,682.4722222,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,676.9722222,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,682.9555556,불합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,간호학과(자연),2020,0.0,False,699.0333333,최초합격,689.59,688.14,16.0,1.0,57.0,10.0
2,연세대학교,건축공학과,2020,0.0,False,675.8055555999998,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,True,693.5833332999998,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,677.9222222,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,700.6333333,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,691.3611111,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,693.8888889,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,True,680.35,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,695.5055556,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,696.3222222,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,686.9444444000002,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,695.1444444,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,True,686.8,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,682.8444444,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,690.1388889,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,681.6055556,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,691.65,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,True,691.8444444,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,693.9166667000002,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,683.2722222,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,684.5944444,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,684.8777778,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,699.25,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,693.4833332999998,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,691.5388889,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,690.8444444,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,687.8666667,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,690.6888888999998,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,696.5333333,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,680.5833332999998,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,True,694.2777778,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,691.1444444,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,688.8888889,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,687.9111111000002,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,681.0388889,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,694.0333333,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,702.9222222,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,690.0277778,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,685.9166667000002,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,695.15,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,696.9555556,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,691.9555556,추가합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,686.3611111,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,3.0,True,686.9555556,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,694.6944444000002,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,694.6944444000002,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,695.1777778,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,689.6166667,불합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,695.1777778,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,697.3111111000002,최초합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,692.2555556,추가합격,692.58,691.88,22.0,2.0,81.0,3.0
2,연세대학교,건축공학과,2020,0.0,False,687.9222222,불합격,692.58,691.88,22.0,2.0,81.0,3.0
